postal,active_total,candidate_total,delta_total,active_bus,candidate_bus,delta_bus,active_covered_ratio,candidate_covered_ratio,delta_covered_ratio,active_state,candidate_state,active_routing_type,candidate_routing_type
059437,75.0,75.0,0.0,100.0,100.0,0.0,0.399,0.399,0.0,SCORED,SCORED,sheltered,sheltered
059438,74.3,74.3,0.0,100.0,100.0,0.0,0.382,0.382,0.0,SCORED,SCORED,sheltered,sheltered
059439,81.9,81.9,0.0,100.0,100.0,0.0,0.547,0.547,0.0,SCORED,SCORED,sheltered,sheltered
059441,78.1,78.1,0.0,100.0,100.0,0.0,0.477,0.477,0.0,SCORED,SCORED,sheltered,sheltered
059443,84.9,84.9,0.0,100.0,100.0,0.0,0.624,0.624,0.0,SCORED,SCORED,sheltered,sheltered
059483,74.5,74.5,0.0,100.0,100.0,0.0,0.363,0.363,0.0,SCORED,SCORED,sheltered,sheltered
059484,74.4,74.4,0.0,100.0,100.0,0.0,0.359,0.359,0.0,SCORED,SCORED,sheltered,sheltered
059485,74.6,74.6,0.0,100.0,100.0,0.0,0.364,0.364,0.0,SCORED,SCORED,sheltered,sheltered
059486,73.9,73.9,0.0,100.0,100.0,0.0,0.348,0.348,0.0,SCORED,SCORED,sheltered,sheltered
059487,73.7,73.7,0.0,100.0,100.0,0.0,0.344,0.344,0.0,SCORED,SCORED,sheltered,sheltered
059488,73.8,73.8,0.0,100.0,100.0,0.0,0.346,0.346,0.0,SCORED,SCORED,sheltered,sheltered
059489,73.3,73.3,0.0,100.0,100.0,0.0,0.333,0.333,0.0,SCORED,SCORED,sheltered,sheltered
059490,77.7,77.7,0.0,100.0,100.0,0.0,0.443,0.443,0.0,SCORED,SCORED,sheltered,sheltered
059491,71.0,71.0,0.0,100.0,100.0,0.0,0.276,0.276,0.0,SCORED,SCORED,sheltered,sheltered
059492,77.8,77.8,0.0,100.0,100.0,0.0,0.444,0.444,0.0,SCORED,SCORED,sheltered,sheltered
059493,77.7,77.7,0.0,100.0,100.0,0.0,0.442,0.442,0.0,SCORED,SCORED,sheltered,sheltered
059494,70.0,70.0,0.0,100.0,100.0,0.0,0.274,0.274,0.0,SCORED,SCORED,sheltered,sheltered
059497,70.1,70.1,0.0,100.0,100.0,0.0,0.277,0.277,0.0,SCORED,SCORED,sheltered,sheltered
059498,75.4,75.4,0.0,100.0,100.0,0.0,0.384,0.384,0.0,SCORED,SCORED,sheltered,sheltered
059499,70.3,70.3,0.0,100.0,100.0,0.0,0.282,0.282,0.0,SCORED,SCORED,sheltered,sheltered
059500,70.3,70.3,0.0,100.0,100.0,0.0,0.282,0.282,0.0,SCORED,SCORED,sheltered,sheltered
059501,74.9,74.9,0.0,100.0,100.0,0.0,0.373,0.373,0.0,SCORED,SCORED,sheltered,sheltered
059502,67.2,67.2,0.0,100.0,100.0,0.0,0.181,0.181,0.0,SCORED,SCORED,sheltered,sheltered
059503,67.3,67.3,0.0,100.0,100.0,0.0,0.183,0.183,0.0,SCORED,SCORED,sheltered,sheltered
059504,67.4,67.4,0.0,100.0,100.0,0.0,0.185,0.185,0.0,SCORED,SCORED,sheltered,sheltered
059505,76.6,76.6,0.0,100.0,100.0,0.0,0.464,0.464,0.0,SCORED,SCORED,sheltered,sheltered
059506,76.7,76.7,0.0,100.0,100.0,0.0,0.467,0.467,0.0,SCORED,SCORED,sheltered,sheltered
059507,76.6,76.6,0.0,100.0,100.0,0.0,0.466,0.466,0.0,SCORED,SCORED,sheltered,sheltered
059508,76.3,76.3,0.0,100.0,100.0,0.0,0.459,0.459,0.0,SCORED,SCORED,sheltered,sheltered
059509,69.7,69.7,0.0,100.0,100.0,0.0,0.242,0.242,0.0,SCORED,SCORED,sheltered,sheltered
059510,69.7,69.7,0.0,100.0,100.0,0.0,0.242,0.242,0.0,SCORED,SCORED,sheltered,sheltered
059511,69.7,69.7,0.0,100.0,100.0,0.0,0.243,0.243,0.0,SCORED,SCORED,sheltered,sheltered
059512,69.5,69.5,0.0,100.0,100.0,0.0,0.238,0.238,0.0,SCORED,SCORED,sheltered,sheltered
059513,67.8,67.8,0.0,100.0,100.0,0.0,0.195,0.195,0.0,SCORED,SCORED,sheltered,sheltered
059514,67.8,67.8,0.0,100.0,100.0,0.0,0.196,0.196,0.0,SCORED,SCORED,sheltered,sheltered
059515,67.7,67.7,0.0,100.0,100.0,0.0,0.194,0.194,0.0,SCORED,SCORED,sheltered,sheltered
059516,67.7,67.7,0.0,100.0,100.0,0.0,0.192,0.192,0.0,SCORED,SCORED,sheltered,sheltered
059517,67.6,67.6,0.0,100.0,100.0,0.0,0.19,0.19,0.0,SCORED,SCORED,sheltered,sheltered
059518,71.1,71.1,0.0,100.0,100.0,0.0,0.302,0.302,0.0,SCORED,SCORED,sheltered,sheltered
059519,71.2,71.2,0.0,100.0,100.0,0.0,0.306,0.306,0.0,SCORED,SCORED,sheltered,sheltered
059520,71.2,71.2,0.0,100.0,100.0,0.0,0.279,0.279,0.0,SCORED,SCORED,shortest_due_to_detour,shortest_due_to_detour
059521,71.2,71.2,0.0,100.0,100.0,0.0,0.279,0.279,0.0,SCORED,SCORED,shortest_due_to_detour,shortest_due_to_detour
059522,78.1,78.1,0.0,100.0,100.0,0.0,0.453,0.453,0.0,SCORED,SCORED,sheltered,sheltered
059523,71.2,71.2,0.0,100.0,100.0,0.0,0.279,0.279,0.0,SCORED,SCORED,shortest_due_to_detour,shortest_due_to_detour
059524,69.7,69.7,0.0,100.0,100.0,0.0,0.242,0.242,0.0,SCORED,SCORED,sheltered,sheltered
059525,75.6,75.6,0.0,100.0,100.0,0.0,0.389,0.389,0.0,SCORED,SCORED,sheltered,sheltered
059526,76.7,76.7,0.0,100.0,100.0,0.0,0.418,0.418,0.0,SCORED,SCORED,sheltered,sheltered
059527,76.0,76.0,0.0,100.0,100.0,0.0,0.401,0.401,0.0,SCORED,SCORED,sheltered,sheltered
059528,76.7,76.7,0.0,100.0,100.0,0.0,0.418,0.418,0.0,SCORED,SCORED,sheltered,sheltered
059567,88.4,88.4,0.0,100.0,100.0,0.0,0.828,0.828,0.0,SCORED,SCORED,sheltered,sheltered
059568,47.6,47.6,0.0,0.0,0.0,0.0,0.507,0.507,0.0,SCORED,SCORED,sheltered,sheltered
059570,54.5,54.5,0.0,0.0,0.0,0.0,0.666,0.666,0.0,SCORED,SCORED,sheltered,sheltered
059571,67.2,67.2,0.0,100.0,100.0,0.0,0.179,0.179,0.0,SCORED,SCORED,sheltered,sheltered
059572,85.6,85.6,0.0,100.0,100.0,0.0,0.793,0.793,0.0,SCORED,SCORED,sheltered,sheltered
059573,55.0,55.0,0.0,0.0,0.0,0.0,0.732,0.732,0.0,SCORED,SCORED,sheltered,sheltered
059607,76.9,76.9,0.0,100.0,100.0,0.0,0.607,0.607,0.0,SCORED,SCORED,sheltered,sheltered
059608,81.7,81.7,0.0,100.0,100.0,0.0,0.661,0.661,0.0,SCORED,SCORED,sheltered,sheltered
059648,73.1,73.1,0.0,100.0,100.0,0.0,0.437,0.437,0.0,SCORED,SCORED,sheltered,sheltered
059649,72.5,72.5,0.0,100.0,100.0,0.0,0.432,0.432,0.0,SCORED,SCORED,sheltered,sheltered
059650,72.3,72.3,0.0,100.0,100.0,0.0,0.429,0.429,0.0,SCORED,SCORED,sheltered,sheltered
059651,77.1,77.1,0.0,100.0,100.0,0.0,0.482,0.482,0.0,SCORED,SCORED,sheltered,sheltered
059652,75.7,75.7,0.0,100.0,100.0,0.0,0.466,0.466,0.0,SCORED,SCORED,sheltered,sheltered
059653,75.9,75.9,0.0,100.0,100.0,0.0,0.468,0.468,0.0,SCORED,SCORED,sheltered,sheltered
059654,77.2,77.2,0.0,100.0,100.0,0.0,0.483,0.483,0.0,SCORED,SCORED,sheltered,sheltered
059655,76.0,76.0,0.0,100.0,100.0,0.0,0.469,0.469,0.0,SCORED,SCORED,sheltered,sheltered
059656,75.6,75.6,0.0,100.0,100.0,0.0,0.465,0.465,0.0,SCORED,SCORED,sheltered,sheltered
059658,79.2,79.2,0.0,100.0,100.0,0.0,0.507,0.507,0.0,SCORED,SCORED,sheltered,sheltered
059660,79.5,79.5,0.0,100.0,100.0,0.0,0.513,0.513,0.0,SCORED,SCORED,sheltered,sheltered
059661,79.5,79.5,0.0,100.0,100.0,0.0,0.512,0.512,0.0,SCORED,SCORED,sheltered,sheltered
059662,80.0,80.0,0.0,100.0,100.0,0.0,0.526,0.526,0.0,SCORED,SCORED,sheltered,sheltered
059663,81.6,81.6,0.0,100.0,100.0,0.0,0.565,0.565,0.0,SCORED,SCORED,sheltered,sheltered
059666,77.2,77.2,0.0,100.0,100.0,0.0,0.483,0.483,0.0,SCORED,SCORED,sheltered,sheltered
059667,80.9,80.9,0.0,100.0,100.0,0.0,0.548,0.548,0.0,SCORED,SCORED,sheltered,sheltered
059668,74.3,74.3,0.0,100.0,100.0,0.0,0.45,0.45,0.0,SCORED,SCORED,sheltered,sheltered
059670,74.2,74.2,0.0,100.0,100.0,0.0,0.449,0.449,0.0,SCORED,SCORED,sheltered,sheltered
059671,74.3,74.3,0.0,100.0,100.0,0.0,0.45,0.45,0.0,SCORED,SCORED,sheltered,sheltered
059672,79.4,79.4,0.0,100.0,100.0,0.0,0.509,0.509,0.0,SCORED,SCORED,sheltered,sheltered
059673,74.0,74.0,0.0,100.0,100.0,0.0,0.447,0.447,0.0,SCORED,SCORED,sheltered,sheltered
059674,73.5,73.5,0.0,100.0,100.0,0.0,0.442,0.442,0.0,SCORED,SCORED,sheltered,sheltered
059675,78.3,78.3,0.0,100.0,100.0,0.0,0.496,0.496,0.0,SCORED,SCORED,sheltered,sheltered
059676,74.6,74.6,0.0,100.0,100.0,0.0,0.454,0.454,0.0,SCORED,SCORED,sheltered,sheltered
059677,75.3,75.3,0.0,100.0,100.0,0.0,0.462,0.462,0.0,SCORED,SCORED,sheltered,sheltered
059678,74.9,74.9,0.0,100.0,100.0,0.0,0.457,0.457,0.0,SCORED,SCORED,sheltered,sheltered
059679,74.9,74.9,0.0,100.0,100.0,0.0,0.457,0.457,0.0,SCORED,SCORED,sheltered,sheltered
059680,74.7,74.7,0.0,100.0,100.0,0.0,0.455,0.455,0.0,SCORED,SCORED,sheltered,sheltered
059681,71.4,71.4,0.0,100.0,100.0,0.0,0.31,0.31,0.0,SCORED,SCORED,sheltered,sheltered
059682,71.4,71.4,0.0,100.0,100.0,0.0,0.421,0.421,0.0,SCORED,SCORED,sheltered,sheltered
059683,69.1,69.1,0.0,100.0,100.0,0.0,0.283,0.283,0.0,SCORED,SCORED,sheltered,sheltered
059684,69.4,69.4,0.0,100.0,100.0,0.0,0.285,0.285,0.0,SCORED,SCORED,sheltered,sheltered
059685,69.7,69.7,0.0,100.0,100.0,0.0,0.288,0.288,0.0,SCORED,SCORED,sheltered,sheltered
059724,72.4,72.4,0.0,100.0,100.0,0.0,0.515,0.515,0.0,SCORED,SCORED,sheltered,sheltered
059725,71.2,71.2,0.0,100.0,100.0,0.0,0.527,0.527,0.0,SCORED,SCORED,sheltered,sheltered
059726,72.0,72.0,0.0,100.0,100.0,0.0,0.326,0.326,0.0,SCORED,SCORED,sheltered,sheltered
059727,72.4,72.4,0.0,100.0,100.0,0.0,0.515,0.515,0.0,SCORED,SCORED,sheltered,sheltered
059763,93.3,93.3,0.0,100.0,100.0,0.0,0.833,0.833,0.0,SCORED,SCORED,sheltered,sheltered
059764,78.9,78.9,0.0,100.0,100.0,0.0,0.498,0.498,0.0,SCORED,SCORED,sheltered,sheltered
059765,89.9,89.9,0.0,100.0,100.0,0.0,0.848,0.848,0.0,SCORED,SCORED,sheltered,sheltered
059803,97.3,97.3,0.0,100.0,100.0,0.0,0.933,0.933,0.0,SCORED,SCORED,sheltered,sheltered
059804,87.7,,,100.0,,,0.73,,,SCORED,NO_TRANSIT_IN_RANGE,sheltered,
059805,71.7,71.7,0.0,100.0,100.0,0.0,0.318,0.318,0.0,SCORED,SCORED,sheltered,sheltered
059810,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
059811,64.0,64.0,0.0,100.0,100.0,0.0,0.44,0.44,0.0,SCORED,SCORED,sheltered,sheltered
059815,73.6,93.6,20.0,0.0,100.0,100.0,0.84,0.84,0.0,SCORED,SCORED,sheltered,sheltered
059816,88.5,88.5,0.0,100.0,100.0,0.0,0.711,0.711,0.0,SCORED,SCORED,sheltered,sheltered
059817,97.8,97.8,0.0,100.0,100.0,0.0,0.945,0.945,0.0,SCORED,SCORED,sheltered,sheltered
059818,98.3,98.3,0.0,100.0,100.0,0.0,0.957,0.957,0.0,SCORED,SCORED,sheltered,sheltered
059819,94.5,94.5,0.0,100.0,100.0,0.0,0.864,0.864,0.0,SCORED,SCORED,sheltered,sheltered
059820,64.9,64.9,0.0,100.0,100.0,0.0,0.282,0.282,0.0,SCORED,SCORED,sheltered,sheltered
059827,86.4,86.4,0.0,100.0,100.0,0.0,0.685,0.685,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
059904,83.8,83.8,0.0,100.0,100.0,0.0,0.689,0.689,0.0,SCORED,SCORED,sheltered,sheltered
059905,82.8,82.8,0.0,100.0,100.0,0.0,0.677,0.677,0.0,SCORED,SCORED,sheltered,sheltered
059906,89.1,89.1,0.0,100.0,100.0,0.0,0.757,0.757,0.0,SCORED,SCORED,sheltered,sheltered
059907,89.6,89.6,0.0,100.0,100.0,0.0,0.765,0.765,0.0,SCORED,SCORED,sheltered,sheltered
059908,90.3,90.3,0.0,100.0,100.0,0.0,0.783,0.783,0.0,SCORED,SCORED,sheltered,sheltered
059909,85.5,85.5,0.0,100.0,100.0,0.0,0.664,0.664,0.0,SCORED,SCORED,sheltered,sheltered
059911,85.5,85.5,0.0,100.0,100.0,0.0,0.662,0.662,0.0,SCORED,SCORED,sheltered,sheltered
059912,84.7,84.7,0.0,100.0,100.0,0.0,0.642,0.642,0.0,SCORED,SCORED,sheltered,sheltered
059915,84.9,84.9,0.0,100.0,100.0,0.0,0.702,0.702,0.0,SCORED,SCORED,sheltered,sheltered
059916,84.9,84.9,0.0,100.0,100.0,0.0,0.703,0.703,0.0,SCORED,SCORED,sheltered,sheltered
059917,86.5,86.5,0.0,100.0,100.0,0.0,0.724,0.724,0.0,SCORED,SCORED,sheltered,sheltered
059918,86.9,86.9,0.0,100.0,100.0,0.0,0.728,0.728,0.0,SCORED,SCORED,sheltered,sheltered
059919,77.7,77.7,0.0,100.0,100.0,0.0,0.489,0.489,0.0,SCORED,SCORED,sheltered,sheltered
059921,77.6,77.6,0.0,100.0,100.0,0.0,0.488,0.488,0.0,SCORED,SCORED,sheltered,sheltered
059922,77.9,77.9,0.0,100.0,100.0,0.0,0.491,0.491,0.0,SCORED,SCORED,sheltered,sheltered
059923,87.3,87.3,0.0,100.0,100.0,0.0,0.706,0.706,0.0,SCORED,SCORED,sheltered,sheltered
059962,78.0,78.0,0.0,100.0,100.0,0.0,0.449,0.449,0.0,SCORED,SCORED,sheltered,sheltered
059963,91.1,91.1,0.0,100.0,100.0,0.0,0.778,0.778,0.0,SCORED,SCORED,sheltered,sheltered
059984,90.2,90.2,0.0,100.0,100.0,0.0,0.779,0.779,0.0,SCORED,SCORED,sheltered,sheltered
062864,59.7,59.7,0.0,98.6,98.6,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068574,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_bus_stop_access_connector,sheltered_with_bus_stop_access_connector
068575,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_bus_stop_access_connector,sheltered_with_bus_stop_access_connector
068576,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
068577,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
068578,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
068579,59.0,59.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068580,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
068581,59.0,59.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068582,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
068583,59.0,59.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068584,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068585,59.0,59.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068587,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068589,59.0,59.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
068590,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068591,59.0,59.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
068592,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068593,59.0,59.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
068594,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068595,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068596,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068597,60.5,60.5,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068598,60.5,60.5,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068599,60.5,60.5,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068600,60.5,60.5,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
068601,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068602,69.7,69.7,0.0,100.0,100.0,0.0,0.242,0.242,0.0,SCORED,SCORED,sheltered,sheltered
068603,60.3,60.3,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068604,61.0,61.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068605,40.0,60.0,20.0,0.0,100.0,100.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068606,40.0,60.0,20.0,0.0,100.0,100.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068607,40.0,60.0,20.0,0.0,100.0,100.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068608,61.0,61.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068609,40.0,60.0,20.0,0.0,100.0,100.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068610,40.0,60.0,20.0,0.0,100.0,100.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068611,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068612,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068613,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068614,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068615,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068616,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068617,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068618,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068619,40.0,60.0,20.0,0.0,100.0,100.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068620,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068621,79.5,79.5,0.0,100.0,100.0,0.0,0.482,0.482,0.0,SCORED,SCORED,sheltered,sheltered
068622,79.1,79.1,0.0,100.0,100.0,0.0,0.473,0.473,0.0,SCORED,SCORED,sheltered,sheltered
068623,81.1,81.1,0.0,100.0,100.0,0.0,0.522,0.522,0.0,SCORED,SCORED,sheltered,sheltered
068624,40.0,60.0,20.0,0.0,100.0,100.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068625,80.4,80.4,0.0,100.0,100.0,0.0,0.504,0.504,0.0,SCORED,SCORED,sheltered,sheltered
068626,40.0,60.0,20.0,0.0,100.0,100.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068627,81.9,81.9,0.0,100.0,100.0,0.0,0.542,0.542,0.0,SCORED,SCORED,sheltered,sheltered
068628,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068629,82.2,82.2,0.0,100.0,100.0,0.0,0.548,0.548,0.0,SCORED,SCORED,sheltered,sheltered
068630,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068631,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068632,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068633,61.7,61.7,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068635,61.6,61.6,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
068637,79.5,79.5,0.0,100.0,100.0,0.0,0.483,0.483,0.0,SCORED,SCORED,sheltered,sheltered
068638,79.1,79.1,0.0,100.0,100.0,0.0,0.471,0.471,0.0,SCORED,SCORED,sheltered,sheltered
068639,78.8,78.8,0.0,100.0,100.0,0.0,0.465,0.465,0.0,SCORED,SCORED,sheltered,sheltered
068640,79.0,79.0,0.0,100.0,100.0,0.0,0.47,0.47,0.0,SCORED,SCORED,sheltered,sheltered
068641,81.4,81.4,0.0,100.0,100.0,0.0,0.53,0.53,0.0,SCORED,SCORED,sheltered,sheltered
068642,81.5,81.5,0.0,100.0,100.0,0.0,0.531,0.531,0.0,SCORED,SCORED,sheltered,sheltered
068643,81.9,81.9,0.0,100.0,100.0,0.0,0.541,0.541,0.0,SCORED,SCORED,sheltered,sheltered
068645,82.1,82.1,0.0,100.0,100.0,0.0,0.545,0.545,0.0,SCORED,SCORED,sheltered,sheltered
068656,81.8,81.8,0.0,100.0,100.0,0.0,0.544,0.544,0.0,SCORED,SCORED,sheltered,sheltered
068720,78.9,78.9,0.0,100.0,100.0,0.0,0.467,0.467,0.0,SCORED,SCORED,sheltered,sheltered
068721,78.8,78.8,0.0,100.0,100.0,0.0,0.465,0.465,0.0,SCORED,SCORED,sheltered,sheltered
068722,78.7,78.7,0.0,100.0,100.0,0.0,0.461,0.461,0.0,SCORED,SCORED,sheltered,sheltered
068723,73.8,73.8,0.0,100.0,100.0,0.0,0.345,0.345,0.0,SCORED,SCORED,sheltered,sheltered
068724,55.6,55.6,0.0,0.0,0.0,0.0,0.42,0.42,0.0,SCORED,SCORED,sheltered,sheltered
068725,56.1,56.1,0.0,0.0,0.0,0.0,0.425,0.425,0.0,SCORED,SCORED,sheltered,sheltered
068726,48.1,48.1,0.0,0.0,0.0,0.0,0.202,0.202,0.0,SCORED,SCORED,sheltered,sheltered
068727,48.0,48.0,0.0,0.0,0.0,0.0,0.199,0.199,0.0,SCORED,SCORED,sheltered,sheltered
068728,47.9,47.9,0.0,0.0,0.0,0.0,0.197,0.197,0.0,SCORED,SCORED,sheltered,sheltered
068729,47.7,47.7,0.0,0.0,0.0,0.0,0.193,0.193,0.0,SCORED,SCORED,sheltered,sheltered
068730,49.1,69.1,20.0,0.0,100.0,100.0,0.228,0.228,0.0,SCORED,SCORED,sheltered,sheltered
068731,49.1,69.1,20.0,0.0,100.0,100.0,0.228,0.228,0.0,SCORED,SCORED,sheltered,sheltered
068732,49.3,69.3,20.0,0.0,100.0,100.0,0.234,0.234,0.0,SCORED,SCORED,sheltered,sheltered
068733,49.4,69.4,20.0,0.0,100.0,100.0,0.236,0.236,0.0,SCORED,SCORED,sheltered,sheltered
068734,49.7,69.7,20.0,0.0,100.0,100.0,0.243,0.243,0.0,SCORED,SCORED,sheltered,sheltered
068735,49.6,69.6,20.0,0.0,100.0,100.0,0.239,0.239,0.0,SCORED,SCORED,sheltered,sheltered
068736,49.5,69.5,20.0,0.0,100.0,100.0,0.237,0.237,0.0,SCORED,SCORED,sheltered,sheltered
068737,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_bus_stop_access_connector,sheltered_with_bus_stop_access_connector
068738,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_bus_stop_access_connector,sheltered_with_bus_stop_access_connector
068739,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_bus_stop_access_connector,sheltered_with_bus_stop_access_connector
068740,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered_with_bus_stop_access_connector,sheltered_with_bus_stop_access_connector
068803,83.1,83.1,0.0,100.0,100.0,0.0,0.578,0.578,0.0,SCORED,SCORED,sheltered,sheltered
068804,71.3,71.3,0.0,100.0,100.0,0.0,0.413,0.413,0.0,SCORED,SCORED,sheltered,sheltered
068805,69.8,69.8,0.0,100.0,100.0,0.0,0.245,0.245,0.0,SCORED,SCORED,sheltered,sheltered
068807,81.7,81.7,0.0,100.0,100.0,0.0,0.524,0.524,0.0,SCORED,SCORED,sheltered,sheltered
068808,65.2,65.2,0.0,100.0,100.0,0.0,0.131,0.131,0.0,SCORED,SCORED,sheltered_with_mrt_lrt_exit_access_connector,sheltered_with_mrt_lrt_exit_access_connector
068809,71.0,71.0,0.0,100.0,100.0,0.0,0.318,0.318,0.0,SCORED,SCORED,sheltered,sheltered
068810,65.8,65.8,0.0,100.0,100.0,0.0,0.205,0.205,0.0,SCORED,SCORED,sheltered,sheltered
